"region_id","region_name","area","Long","Lat","STATE","DEATHS","Age_0_4_yr_M","Age_0_4_yr_F","Age_5_14_yr_M","Age_5_14_yr_F","Age_15_19_yr_M","Age_15_19_yr_F","Age_20_24_yr_M","Age_20_24_yr_F","Age_25_34_yr_M","Age_25_34_yr_F","Age_35_44_yr_M","Age_35_44_yr_F","Age_45_54_yr_M","Age_45_54_yr_F","Age_55_64_yr_M","Age_55_64_yr_F","Age_65_74_yr_M","Age_65_74_yr_F","Age_75_84_yr_M","Age_75_84_yr_F","Age_85ov_M","Age_85ov_F","EXPDEATHS","Tot_P_M","Tot_P_F","Tot_P_P","Indig_Bth_Abor_Torres_St_Is_P","Birthplace_Australia_P","Lang_spoken_home_Eng_only_P","Australian_citizen_P","High_yr_schl_comp_Yr_12_eq_P","Count_psns_occ_priv_dwgs_P","Level.MEDIAN_MORTGAGE_REPAYMENT","Level.MEDIAN_HOUSEHOLD_WEEKLY_INCOME","Level.AVERAGE_HOUSEHOLD_SIZE","P_Tot_Marrd_reg_marrge","P_Tot_Married_de_facto","P_Tot_Not_married","Aust_Both_parents_born_Aust","Christianity_Tot_P","Islam_P","No_Religion_P","P_DNGTS_Tot","P_Tot_Volunteer","P_LonePsn_Tot","Total_dwelings","OPDs_Separate_house_Dwellings","O_OR_Total","O_MTG_Total","R_Tot_Total","P_PGrad_Deg_Total","P_BachDeg_Total","P_Health_Tot","P_Emp_FullT_Tot","P_Unem_look_Tot_Tot","Prop.ATSI","Prop.BORN_IN_AUS","Prop.SPEAK_ONLY_ENGLISH","Prop.AUS_CITIZEN","Prop.PARENTS_BORN_AUS","Prop.IN_PRIVATE_DWELLING","Prop.REGISTERED_MARRIAGE","Prop.DE_FACTO_MARRIAGE","Prop.NOT_MARRIED","Prop.CHRISTIAN","Prop.ISLAM","Prop.NO_RELIGION","Prop.NO_SCHOOLING","Prop.COMPLETED_HIGH_SCHOOL","Prop.BACHELOR_DEGREE","Prop.POST_GRADUATE","Prop.VOLUNTEERING","Prop.LIVE_ALONE","Prop.SEPARATE_HOUSES","Prop.OWNED_OUTRIGHT","Prop.OWNED_WITH_MORTGAGE","Prop.RENTED_ACCOM","Prop.FULL_TIME_EMPLOYED","Prop.UNEMPLOYED_AND_LOOKING","Prop.EMPLOYED_IN_HEALTH"
"109011174","Albury - South",48.4206229650041,146.86734598,-36.06174787,"NSW",145,273,278,582,547,395,383,386,464,627,591,589,609,680,781,685,730,414,450,284,362,120,295,109.721052565265,5036,5489,10525,0,8647,9262,9271,4009,9226,1517,1018,2.2,3268,757,3421,3155,6891,51,2280,42,2086,1505,4248,3016,1385,1095,1599,309,1284,669,3059,288,0,0.821567695961995,0.88,0.88,0.299762470308789,0.876579572446556,0.310498812351544,0.0719239904988123,0.325035629453682,0.654726840855107,0.00484560570071259,0.216627078384798,0.00399049881235154,0.380902612826603,0.121995249406176,0.0293586698337292,0.198194774346793,0.142992874109264,0.709981167608286,0.326035781544256,0.257768361581921,0.376412429378531,0.290641330166271,0.0273634204275534,0.063562945368171
"109011175","Albury Region",5402.22638121592,147.18367871,-35.75631913,"NSW",76,359,315,861,827,443,390,203,194,417,460,633,705,828,873,823,755,578,480,241,287,87,116,81.1822997380602,5473,5402,10875,9,9669,10266,10126,2747,10094,1300,1005,2.6,4459,561,2634,4170,8382,13,1608,19,2774,935,3920,3827,1649,1423,682,99,698,506,3177,208,0.000827586206896552,0.889103448275862,0.944,0.944,0.383448275862069,0.928183908045977,0.410022988505747,0.0515862068965517,0.242206896551724,0.770758620689655,0.00119540229885057,0.147862068965517,0.00174712643678161,0.252597701149425,0.064183908045977,0.00910344827586207,0.255080459770115,0.0859770114942529,0.976275510204082,0.420663265306122,0.363010204081633,0.173979591836735,0.292137931034483,0.0191264367816092,0.0465287356321839
"109011176","Lavington",21.4242727703858,146.94155696,-36.03173096,"NSW",94,445,443,874,807,513,480,492,508,900,903,796,815,882,944,880,965,571,666,324,457,65,192,102.463994344504,6742,7180,13922,5,11782,12576,12583,3332,13093,1300,841,2.2,4518,942,4849,5064,9694,102,2576,61,1861,1964,5800,4017,1671,1841,2070,120,670,451,3794,479,0.000359143801177992,0.84628645309582,0.903318488722885,0.903318488722885,0.36374084183307,0.940453957764689,0.324522338744433,0.0676626921419336,0.348297658382416,0.69630800172389,0.00732653354403103,0.185030886366901,0.0043815543743715,0.239333429105014,0.0481252693578509,0.0086194512282718,0.133673322798448,0.141071685102715,0.692586206896552,0.288103448275862,0.317413793103448,0.356896551724138,0.27251831633386,0.0344059761528516,0.0323947708662548
"109021177","Hay",13920.1345547284,144.70733798,-34.15270351,"NSW",20,89,91,207,212,104,88,68,66,133,116,176,179,259,263,187,182,150,158,104,99,26,39,26.0561498026254,1504,1492,2996,0,2645,2796,2761,717,2719,1083,815,2.4,1046,205,828,1224,2451,0,322,18,689,369,1181,1091,463,302,365,12,141,86,846,49,0,0.882843791722296,0.93324432576769,0.93324432576769,0.408544726301736,0.907543391188251,0.34913217623498,0.0684245660881175,0.276368491321762,0.818090787716956,0,0.107476635514019,0.00600801068090788,0.23931909212283,0.0470627503337784,0.00400534045393859,0.229973297730307,0.123164218958611,0.923793395427604,0.392040643522439,0.25571549534293,0.309060118543607,0.28237650200267,0.0163551401869159,0.0287049399198932
"109021178","Wentworth - Buronga",323.009934250887,142.0413013,-34.11417975,"NSW",38,209,210,425,369,194,197,137,118,243,296,357,375,420,423,437,403,319,255,142,137,37,67,42.811460760708,2920,2849,5769,17,5101,5323,5334,1230,5430,1200,892,2.5,2197,441,1480,2223,3794,8,1388,18,1021,543,2172,1984,782,729,563,27,321,198,1541,172,0.00294678453804819,0.884208701681401,0.922690240942971,0.922690240942971,0.385335413416537,0.94123764950598,0.380828566475992,0.0764430577223089,0.256543595077136,0.657652972785578,0.00138672213555209,0.240596290518287,0.0031201248049922,0.213208528341134,0.0556422256890276,0.0046801872074883,0.176980412549835,0.094123764950598,0.913443830570902,0.360036832412523,0.335635359116022,0.259208103130755,0.267117351360721,0.0298145259143699,0.0343213728549142
"109021179","Wentworth-Balranald Region",49724.6444344142,142.90415154,-33.78331815,"NSW",30,119,108,263,201,123,99,94,82,209,175,256,215,306,286,296,225,192,164,105,95,17,31,25.7343449528894,1980,1681,3661,6,3125,3169,3230,817,3198,867,851,2.4,1356,244,860,1307,2586,5,640,30,822,356,1318,1223,562,329,353,14,164,111,1204,71,0.00163889647637258,0.853591914777383,0.865610488937449,0.865610488937449,0.357006282436493,0.873531821906583,0.370390603660202,0.0666484567058181,0.234908494946736,0.70636438131658,0.00136574706364381,0.174815624146408,0.00819448238186288,0.223163070199399,0.0447965036875171,0.00382409177820268,0.224528817263043,0.0972411909314395,0.927921092564492,0.426403641881639,0.249620637329287,0.26783004552352,0.32887189292543,0.0193936083037421,0.0303195848128927
"109031180","Corowa",77.2037308994067,146.35832631,-35.99399495,"NSW",90,145,162,343,364,215,165,139,131,203,232,301,320,362,383,369,381,314,354,256,260,73,134,66.9239030829583,2720,2885,5605,0,4924,5290,5201,1201,5157,1300,868,2.2,2152,367,1559,2095,4084,12,962,9,1003,724,2287,1895,925,712,564,30,284,230,1469,117,0,0.87850133809099,0.943800178412132,0.943800178412132,0.373773416592328,0.92007136485281,0.383942908117752,0.0654772524531668,0.27814451382694,0.728635147190009,0.00214094558429973,0.171632471008029,0.0016057091882248,0.214272970561998,0.0506690454950937,0.00535236396074933,0.178947368421053,0.129170383586084,0.828596414516834,0.404459991254919,0.311324879755138,0.246611281154351,0.262087421944692,0.0208742194469224,0.0410347903657449
"109031181","Corowa Region",4494.61971899835,146.28141985,-35.64316653,"NSW",44,199,223,411,400,188,161,88,97,281,284,369,369,477,396,534,531,481,405,258,230,61,66,61.0272874711714,3347,3162,6509,7,5722,6173,6047,1473,6018,1213,859,2.4,2743,441,1540,2525,4778,6,1149,18,1330,652,2540,2317,1170,769,489,48,306,220,1739,134,0.00107543401444154,0.879090490090644,0.948379167306806,0.948379167306806,0.387924412352128,0.924565985558457,0.42141650023045,0.0677523429098172,0.236595483177139,0.73406053157167,0.000921800583807036,0.176524811799047,0.00276540175142111,0.226302043324627,0.0470118297741589,0.00737440467045629,0.204332462743893,0.100168996773698,0.912204724409449,0.460629921259843,0.302755905511811,0.19251968503937,0.267168535873406,0.0205868797050238,0.0337993547395913
"109031182","Deniliquin",143.187614564453,144.97317918,-35.52908923,"NSW",78,231,222,447,450,254,232,158,165,290,310,397,467,457,507,530,485,359,388,251,304,78,138,73.1347477831217,3453,3667,7120,3,6186,6562,6473,1626,6526,1083,856,2.2,2416,506,2176,2820,5047,11,1312,24,1469,983,2913,2567,1100,880,790,56,372,275,1818,145,0.000421348314606742,0.868820224719101,0.921629213483146,0.921629213483146,0.396067415730337,0.916573033707865,0.339325842696629,0.0710674157303371,0.30561797752809,0.708848314606742,0.00154494382022472,0.184269662921348,0.00337078651685393,0.228370786516854,0.052247191011236,0.00786516853932584,0.206320224719101,0.138061797752809,0.881222107792654,0.377617576381737,0.30209406110539,0.271198077583247,0.255337078651685,0.0203651685393258,0.038623595505618
"109031183","Deniliquin Region",18337.9642975855,144.612929,-35.30764915,"NSW",59,199,188,455,448,243,215,145,101,255,258,388,398,564,560,586,474,401,372,219,210,62,65,57.429910563474,3517,3289,6806,0,6110,6393,6318,1613,6204,912,823,2.4,2772,462,1603,2752,4785,6,1344,24,1727,681,2577,2412,1155,695,603,30,388,258,2098,116,0,0.897737290625918,0.939318248604173,0.939318248604173,0.404349103732001,0.911548633558625,0.407287687334705,0.0678812812224508,0.235527475756685,0.703056126946812,0.000881575080811049,0.197472818101675,0.0035263003232442,0.236996767558037,0.0570085218924478,0.00440787540405525,0.253746694093447,0.100058771672054,0.935972060535506,0.448195576251455,0.269693441986806,0.233993015133877,0.308257419923597,0.0170437848956803,0.0379077284748751
"109031184","Moama",167.101754395378,144.77571764,-36.05787703,"NSW",59,125,134,315,293,148,125,122,102,212,240,294,310,292,306,378,409,395,362,198,228,51,78,53.3439467430614,2530,2587,5117,0,4482,4792,4741,1266,4552,1517,878,2.3,2080,364,1191,1969,3664,0,911,19,877,537,1991,1709,844,566,474,34,321,198,1332,98,0,0.875903849912058,0.936486222395935,0.936486222395935,0.384795778776627,0.889583740472933,0.406488176666015,0.0711354309165527,0.232753566542896,0.716044557357827,0,0.178034004299394,0.00371311315223764,0.247410592143834,0.0627320695720149,0.00664451827242525,0.171389486026969,0.104944303302716,0.858362631843295,0.423907584128579,0.284279256654947,0.238071320944249,0.26030877467266,0.0191518467852257,0.0386945475864765
"109031185","Tocumwal - Finley - Jerilderie",5010.66485360499,145.74445912,-35.45425273,"NSW",127,250,264,574,542,346,249,182,154,358,391,474,506,595,650,767,695,625,649,374,368,110,174,101.907491838311,4655,4642,9297,3,8098,8660,8541,2145,8346,1170,780,2.3,3626,566,2427,3684,6874,15,1542,33,2322,1173,3712,3291,1657,1019,856,42,503,393,2423,174,0.000322684737011939,0.871033666774228,0.931483274174465,0.931483274174465,0.396256857050661,0.897708938367215,0.390018285468431,0.0608798537162526,0.261051952242659,0.739378294073357,0.0016134236850597,0.165859954824137,0.00354953210713133,0.230719586963537,0.0541034742390018,0.00451758631816715,0.249757986447241,0.126169732171668,0.886584051724138,0.446390086206897,0.274515086206897,0.230603448275862,0.260621705926643,0.0187157147466925,0.0422717005485641
"110011186","Armidale",274.685527469354,151.66776625,-30.50314776,"NSW",202,654,663,1509,1449,1028,1173,1111,1305,1255,1262,1143,1334,1390,1512,1209,1252,782,924,426,630,153,303,156.600505064703,10660,11808,22468,17,18335,19705,19645,9434,19070,1473,985,2.4,6551,1564,6645,8139,14522,352,4826,75,4923,2336,7978,6480,2594,2188,2925,1221,2467,959,5535,797,0.00075663165390778,0.816049492611714,0.877025102367812,0.877025102367812,0.362248531244437,0.848762684707139,0.29157023322058,0.0696101121595157,0.295753961189247,0.646341463414634,0.0156667260103258,0.214794374221114,0.00333808082606373,0.41988606017447,0.109800605305323,0.0543439558483176,0.219111625422824,0.103970090795798,0.812233642516922,0.325144146402607,0.27425419904738,0.366633241413888,0.246350364963504,0.0354726722449706,0.0426829268292683
"110011187","Armidale Region - North",6097.94161735067,151.93094252,-30.33664621,"NSW",33,151,155,312,254,141,121,118,84,182,197,273,285,330,325,332,304,210,215,99,116,30,55,32.9621183361645,2178,2111,4289,6,3788,4046,3927,1253,3905,1170,898,2.5,1636,316,1063,1758,3215,0,651,11,953,427,1601,1528,706,423,402,71,327,159,1312,93,0.00139892748892516,0.883189554674749,0.943343436698531,0.943343436698531,0.409885754255071,0.91046864070879,0.381440895313593,0.0736768477500583,0.24784332012124,0.749591979482397,0,0.15178363254838,0.00256470039636279,0.29214269060387,0.0762415481464211,0.0165539752856144,0.222196316157612,0.0995570062951737,0.954403497813866,0.440974391005621,0.26420986883198,0.251093066833229,0.305898810911634,0.0216833760783399,0.0370715784565167
"110011188","Armidale Region - South",3280.13805193982,151.39480978,-30.57751148,"NSW",45,183,183,447,436,216,209,137,103,230,253,336,403,461,501,496,476,303,263,136,158,28,43,39.3867098986008,2973,3028,6001,8,5314,5628,5596,1849,5532,1300,975,2.6,2442,347,1457,2478,4338,10,1071,20,1404,490,2184,2083,948,745,427,178,502,257,1693,129,0.00133311114814198,0.885519080153308,0.93784369271788,0.93784369271788,0.412931178136977,0.921846358940177,0.406932177970338,0.0578236960506582,0.242792867855357,0.722879520079987,0.00166638893517747,0.178470254957507,0.00333277787035494,0.308115314114314,0.083652724545909,0.029661723046159,0.233961006498917,0.0816530578236961,0.953754578754579,0.434065934065934,0.341117216117216,0.195512820512821,0.282119646725546,0.0214964172637894,0.042826195634061
"110011189","Walcha",6742.66812676857,151.75320721,-31.16640352,"NSW",37,96,98,196,207,98,91,68,78,133,129,187,202,230,206,257,233,206,204,94,100,31,49,29.6161479631821,1594,1597,3191,0,2889,3058,3018,825,2969,910,822,2.4,1359,188,769,1412,2599,0,424,12,813,361,1281,1212,586,292,325,25,195,132,991,64,0,0.905358821685992,0.958320275775619,0.958320275775619,0.44249451582576,0.93042933249765,0.425885302413037,0.0589157004073958,0.24099028517706,0.814478219993732,0,0.132873707301786,0.00376057662174867,0.258539642745221,0.0611093701034159,0.00783453462864306,0.254779066123472,0.113130680037606,0.946135831381733,0.457455113192818,0.227946916471507,0.253708040593286,0.310560952679411,0.0200564086493262,0.0413663428392353
"110021190","Glen Innes",5480.35851748718,151.90305074,-29.64501367,"NSW",115,249,250,539,527,257,270,203,165,405,373,450,485,633,626,663,653,541,525,277,344,68,153,83.3594307125079,4285,4371,8656,18,7652,8052,7925,1938,7870,1083,734,2.3,3069,635,2450,3505,6526,7,1207,37,1775,1069,3468,3256,1555,886,878,64,474,380,2032,247,0.00207948243992606,0.884011090573013,0.930221811460259,0.930221811460259,0.404921441774492,0.909195933456562,0.354551756007394,0.0733595194085028,0.283040665434381,0.753927911275416,0.000808687615526802,0.139440850277264,0.00427449168207024,0.223890942698706,0.0547597042513863,0.00739371534195933,0.205060073937153,0.123498151571165,0.938869665513264,0.44838523644752,0.255478662053057,0.253171856978085,0.234750462107209,0.0285351201478743,0.0439001848428835
"110021191","Inverell",207.668432144251,151.11002896,-29.76257567,"NSW",123,397,436,837,753,395,371,299,287,592,620,643,713,691,716,648,693,586,650,343,410,87,232,105.9017855277,5519,5881,11400,19,10228,10709,10554,2576,10587,1263,812,2.4,3925,747,3316,4860,8867,9,1482,42,1952,1284,4376,3803,1556,1294,1353,58,619,382,2830,339,0.00166666666666667,0.89719298245614,0.939385964912281,0.939385964912281,0.426315789473684,0.928684210526316,0.344298245614035,0.0655263157894737,0.290877192982456,0.77780701754386,0.000789473684210526,0.13,0.00368421052631579,0.225964912280702,0.0542982456140351,0.00508771929824561,0.171228070175439,0.112631578947368,0.869058500914077,0.355575868372943,0.295703839122486,0.30918647166362,0.248245614035088,0.0297368421052632,0.0335087719298246
"110021192","Inverell Region - East",9272.39318400798,151.11681784,-29.46047858,"NSW",36,176,165,440,417,175,173,106,91,221,228,313,333,391,395,418,366,289,245,134,142,25,41,36.0570989933937,2688,2596,5284,3,4625,5063,4898,1030,4938,900,732,2.6,1975,367,1316,2387,3925,0,800,21,1017,449,1901,1860,866,519,423,22,219,190,1238,192,0.00056775170325511,0.875283875851628,0.958175624526874,0.958175624526874,0.451741105223316,0.934519303557911,0.373769871309614,0.0694549583648751,0.249053747161241,0.742808478425435,0,0.151400454201363,0.00397426192278577,0.194928084784254,0.041445874337623,0.00416351249053747,0.192467827403482,0.0849735049205148,0.978432403997896,0.45554971067859,0.273014203051026,0.222514466070489,0.234292202876609,0.036336109008327,0.0359576078728236
"110021193","Inverell Region - West",8283.58508997935,150.58985261,-29.74431025,"NSW",76,184,167,351,349,177,146,103,89,218,231,324,362,412,415,415,382,395,361,186,207,48,94,54.5188504498911,2813,2804,5617,0,5202,5429,5360,1220,5255,1000,715,2.3,2267,424,1409,2462,4549,4,703,20,1322,660,2266,2178,1113,577,475,30,271,236,1499,144,0,0.926117144383123,0.966530176250668,0.966530176250668,0.438312266334342,0.935552786184796,0.403596225743279,0.0754851344133879,0.250845647142603,0.80986291614741,0.000712123909560264,0.125155777105216,0.00356061954780132,0.21719779241588,0.0482463948727078,0.00534092932170198,0.235356952109667,0.117500445077443,0.961165048543689,0.49117387466902,0.254633715798764,0.209620476610768,0.266868435107709,0.0256364607441695,0.0420153106640555
"110021194","Tenterfield",7322.27448649093,152.08643903,-28.94386068,"NSW",80,208,195,455,441,186,176,110,112,236,273,379,409,499,499,626,581,445,394,192,237,55,102,62.0138809269652,3390,3421,6811,12,5851,6280,6238,1574,6135,1083,694,2.3,2404,435,1887,2454,4786,13,1221,26,1513,859,2684,2486,1260,688,629,44,351,266,1507,189,0.00176185582146528,0.859051534282778,0.922037879900162,0.922037879900162,0.360299515489649,0.900748788724123,0.352958449566877,0.0638672735281163,0.277051827925415,0.702686830127735,0.00190867713992072,0.179268829834092,0.00381735427984143,0.231096755248862,0.0515342827778593,0.00646013801203935,0.22214065482308,0.126119512553223,0.926229508196721,0.469448584202683,0.256333830104322,0.234351713859911,0.221259726912348,0.0277492291880781,0.039054470709147
"110031195","Moree",69.3969658306196,149.82653887,-29.46105931,"NSW",79,365,370,582,547,282,254,271,310,524,583,581,573,538,535,461,435,364,319,164,205,41,93,53.8585046138622,4174,4224,8398,18,6966,7217,7134,1884,7195,1324,1052,2.5,2305,643,2392,3348,6366,9,824,37,1163,845,2893,2354,785,792,1195,53,470,219,2349,263,0.00214336746844487,0.829483210288164,0.859371278875923,0.859371278875923,0.398666349130745,0.856751607525601,0.274470111931412,0.0765658490116694,0.284829721362229,0.758037628006668,0.00107168373422243,0.0981185996665873,0.0044058109073589,0.224339128363896,0.0559657061205049,0.00631102643486544,0.138485353655632,0.10061919504644,0.813688212927757,0.271344624956792,0.273764258555133,0.41306602143104,0.279709454632055,0.0313169802333889,0.0260776375327459
"110031196","Moree Region",19813.2074202346,149.70364814,-29.2295385,"NSW",29,253,224,502,447,192,155,159,110,325,357,421,373,431,387,366,307,203,157,81,66,13,21,23.9822583383858,2946,2604,5550,11,5096,5285,5160,1389,5203,986,1047,2.7,1827,571,1305,2134,4347,0,826,19,1211,520,1953,1908,678,390,772,31,333,136,1862,113,0.00198198198198198,0.918198198198198,0.952252252252252,0.952252252252252,0.384504504504505,0.937477477477477,0.329189189189189,0.102882882882883,0.235135135135135,0.783243243243243,0,0.148828828828829,0.00342342342342342,0.25027027027027,0.06,0.00558558558558559,0.218198198198198,0.0936936936936937,0.976958525345622,0.34715821812596,0.199692780337942,0.395289298515105,0.335495495495496,0.0203603603603604,0.0245045045045045
"110031197","Narrabri",180.363286520751,149.80282672,-30.3531319,"NSW",81,280,273,483,470,223,224,193,202,423,398,423,449,455,498,423,396,294,305,149,215,58,95,53.4464662735385,3405,3525,6930,14,6153,6446,6347,1578,6381,1365,1028,2.5,2383,549,1854,3276,5445,8,843,14,1250,685,2578,2189,877,779,797,71,354,215,2024,160,0.00202020202020202,0.887878787878788,0.93015873015873,0.93015873015873,0.472727272727273,0.920779220779221,0.343867243867244,0.0792207792207792,0.267532467532468,0.785714285714286,0.00115440115440115,0.121645021645022,0.00202020202020202,0.227705627705628,0.0510822510822511,0.0102453102453102,0.18037518037518,0.0988455988455988,0.84910783553142,0.340186190845617,0.302172226532195,0.309154383242824,0.292063492063492,0.0230880230880231,0.031024531024531
"110031198","Narrabri Region",11964.7217393834,149.52237372,-30.33358796,"NSW",45,184,178,381,338,142,141,113,111,248,267,312,296,400,365,360,288,219,200,104,106,22,35,29.6786440999177,2485,2325,4810,6,4326,4507,4445,1195,4430,1180,942,2.5,1845,294,1165,2279,3834,6,604,20,998,478,1775,1675,702,459,520,29,268,174,1558,133,0.00124740124740125,0.899376299376299,0.937006237006237,0.937006237006237,0.473804573804574,0.920997920997921,0.383575883575884,0.0611226611226611,0.242203742203742,0.797089397089397,0.00124740124740125,0.125571725571726,0.00415800415800416,0.248440748440748,0.0557172557172557,0.00602910602910603,0.207484407484407,0.0993762993762994,0.943661971830986,0.395492957746479,0.258591549295775,0.292957746478873,0.323908523908524,0.0276507276507277,0.0361746361746362
"110041199","Gunnedah",90.1530299962649,150.22302682,-30.98441697,"NSW",108,340,312,612,575,281,305,253,281,479,493,473,510,561,548,513,472,400,455,272,354,80,164,81.9194487803267,4264,4468,8732,13,7740,8060,7906,1923,8065,1300,921,2.4,2914,619,2590,3900,6715,7,1139,29,1470,1002,3328,2878,1184,970,1056,47,439,317,2258,259,0.00148877691250573,0.886394869445717,0.92304168575355,0.92304168575355,0.446633073751718,0.92361429225836,0.333715071003207,0.070888685295465,0.296610169491525,0.769010535959688,0.000801649106733853,0.130439761795694,0.00332111772789739,0.220224461749885,0.0502748511223087,0.00538250114521301,0.168346312414109,0.114750343563903,0.864783653846154,0.355769230769231,0.291466346153846,0.317307692307692,0.258589097572148,0.0296610169491525,0.0363032524049473
"110041200","Gunnedah Region",5766.24285911849,150.17489099,-30.99115901,"NSW",15,161,174,362,305,182,151,98,66,200,212,281,305,353,331,347,298,255,196,103,95,19,28,28.0701889681805,2361,2161,4522,6,4121,4293,4196,1030,4220,1083,953,2.7,1777,304,1063,2068,3593,0,558,10,951,351,1593,1541,699,409,400,18,242,169,1361,114,0.00132684652808492,0.911322423706325,0.949358690844759,0.949358690844759,0.457319770013268,0.933215391419726,0.39296771340115,0.0672268907563025,0.235072976559045,0.794559929234852,0,0.123396727111897,0.00221141088014153,0.227775320654578,0.053516143299425,0.00398053958425475,0.21030517470146,0.0776205218929677,0.967357187696171,0.43879472693032,0.256748273697426,0.251098556183302,0.300973020787262,0.0252100840336134,0.0373728438743919
"110041201","Quirindi",5077.91451839035,150.43803808,-31.55049976,"NSW",81,230,224,523,482,235,207,177,155,323,369,435,452,534,521,582,518,423,429,241,248,68,102,66.8532244917176,3771,3707,7478,11,6676,7065,6910,1631,6905,1100,796,2.4,2744,546,2081,3389,6039,13,885,29,1583,833,2951,2825,1268,728,848,28,340,277,1931,200,0.00147098154586788,0.892752072746724,0.944771329232415,0.944771329232415,0.453196041722386,0.923375234019791,0.366943032896496,0.0730141749130784,0.278282963359187,0.807568868681466,0.00173843273602568,0.118347151644825,0.00387804225728804,0.218106445573683,0.0454667023268254,0.00374431666220915,0.211687617009896,0.111393420700722,0.957302609284988,0.429684852592342,0.246696035242291,0.287360216875635,0.258224124097352,0.0267451190157796,0.0370419898368548
"110041202","Tamworth - East",102.175971424431,150.95503032,-31.15546073,"NSW",111,698,645,1502,1330,824,650,592,614,1104,1148,1183,1289,1271,1410,1186,1191,813,963,516,620,126,227,145.896980707472,9815,10087,19902,28,17786,18577,18293,5104,18310,1437,994,2.4,6905,1369,5761,9072,15924,42,2238,58,3195,2045,7554,6420,2525,2439,2315,159,1159,757,5757,533,0.00140689377951965,0.893679027233444,0.933423776504874,0.933423776504874,0.455833584564365,0.920008039393026,0.346950055270827,0.0687870565772284,0.289468395136167,0.800120590895387,0.00211034066927947,0.112451009948749,0.00291427997186212,0.256456637523867,0.0582353532308311,0.00798914681941513,0.160536629484474,0.102753492111346,0.84988085782367,0.334259994704792,0.322875297855441,0.306460153561027,0.289267410310522,0.0267812280172847,0.0380363782534419
"110041203","Tamworth - North",76.0788885477235,150.96161326,-31.09222442,"NSW",195,485,420,772,793,402,506,426,427,790,854,825,851,830,935,757,836,547,640,353,547,145,371,140.273428513589,6331,7181,13512,11,11753,12295,12137,4040,11982,1500,1019,2.3,4415,944,4052,5585,10365,26,1693,34,2416,1654,5251,4185,1721,1474,1806,219,1245,920,3883,324,0.00081409117821196,0.869819419775015,0.909931912374186,0.909931912374186,0.41333629366489,0.886767317939609,0.326746595618709,0.0698638247483718,0.299881586737715,0.767095914742451,0.00192421551213736,0.125296033155713,0.00251628182356424,0.298993487270574,0.0921403197158082,0.0162078152753108,0.178804026050918,0.122409709887507,0.796991049323938,0.327747095791278,0.280708436488288,0.343934488668825,0.287374185908822,0.0239786856127886,0.0680876258140912
"110041204","Tamworth - West",62.4075239532502,150.86078461,-31.09104012,"NSW",27,323,277,503,434,205,197,214,220,379,406,279,329,288,324,210,244,165,166,53,81,7,19,19.5013851444555,2625,2698,5323,14,4775,4944,4861,891,5023,1374,830,2.7,1295,453,1659,2526,3928,0,870,12,460,386,1790,1695,331,573,824,9,122,126,1165,251,0.0026300958106331,0.897050535412361,0.928799549126432,0.928799549126432,0.474544429832801,0.943640804057862,0.243283862483562,0.0851023858726282,0.311666353560023,0.737929738869059,0,0.1634416682322,0.00225436783768552,0.16738681194815,0.0229194063498027,0.00169077587826414,0.0864174337779448,0.0725154987788841,0.946927374301676,0.184916201117318,0.320111731843575,0.460335195530726,0.218861544241969,0.047153860604922,0.0236708622956979
"110041205","Tamworth Region",8980.54747095102,150.87941476,-30.8768046,"NSW",155,535,529,1285,1209,570,502,335,319,662,759,1087,1155,1254,1351,1369,1331,965,916,474,442,106,187,131.71959135558,8641,8700,17341,31,15662,16588,16274,4134,16216,1398,915,2.5,7109,1037,4302,7597,13831,9,2232,51,3344,1511,6468,6115,2765,2279,1180,157,1045,859,4919,414,0.00178767083789862,0.903177440747362,0.95657689867943,0.95657689867943,0.438094688887607,0.935124848624647,0.40995328989101,0.05980047286777,0.248082578859351,0.797589527708898,0.000519001211002826,0.128712300328701,0.00294100686234935,0.238394556253965,0.0602618072775503,0.00905368779193818,0.192837783288161,0.0871345366472522,0.945423623995053,0.427489177489177,0.35235003092146,0.18243661100804,0.283662995213656,0.02387405570613,0.0495357822501586
"111011206","Belmont - Bennetts Green",22.2117422316615,151.6783785,-33.01894138,"NSW",127,479,501,1128,1088,630,588,473,457,794,841,1099,1151,1152,1201,1124,1193,801,824,507,656,143,315,156.696251004174,8329,8816,17145,3,14989,16034,15918,4468,16214,1950,1109,2.5,6765,976,5072,6684,12653,48,3095,31,2130,1583,6445,5213,2503,2229,1464,214,1229,730,4609,417,0.000174978127734033,0.874249052201808,0.93519976669583,0.93519976669583,0.389851268591426,0.945698454359872,0.394575678040245,0.0569262175561388,0.295829687955672,0.737999416739574,0.00279965004374453,0.180519101778944,0.00180810731991834,0.260600758238553,0.0716827063283756,0.0124817731116944,0.124234470691164,0.0923301254009915,0.808844065166796,0.388363072148953,0.345849495733126,0.227152831652444,0.268824730242053,0.0243219597550306,0.0425780110819481
